"United States","Alabama","Montgomery"
"United States","Alabama","Montrose"
"United States","Alabama","Moody"
"United States","Alabama","Mooresville"
"United States","Alabama","Morris"
"United States","Alabama","Morvin"
"United States","Alabama","Moulton"
"United States","Alabama","Moundville"
"United States","Alabama","Mount Hope"
"United States","Alabama","Mount Meigs"
"United States","Alabama","Mount Olive"
"United States","Alabama","Mount Vernon"
"United States","Alabama","Mulga"
"United States","Alabama","Munford"
"United States","Alabama","Muscadine"
"United States","Alabama","Muscle Shoals"
"United States","Alabama","Myrtlewood"
"United States","Alabama","Nanafalia"
"United States","Alabama","Natural Bridge"
"United States","Alabama","Nauvoo"
"United States","Alabama","Needham"
"United States","Alabama","New Brockton"
"United States","Alabama","New Castle"
"United States","Alabama","New Hope"
"United States","Alabama","New Market"
"United States","Alabama","Newbern"
"United States","Alabama","Newton"
"United States","Alabama","Newville"
"United States","Alabama","Normal"
"United States","Alabama","Northport"
"United States","Alabama","Notasulga"
"United States","Alabama","Oak Hill"
"United States","Alabama","Oakman"
"United States","Alabama","Odenville"
"United States","Alabama","Ohatchee"
"United States","Alabama","Oneonta"
"United States","Alabama","Opelika"
"United States","Alabama","Opp"
"United States","Alabama","Orange Beach"
"United States","Alabama","Orrville"
"United States","Alabama","Owens Cross Roads"
"United States","Alabama","Oxford"
"United States","Alabama","Ozark"
"United States","Alabama","Paint Rock"
"United States","Alabama","Palmerdale"
"United States","Alabama","Panola"
"United States","Alabama","Pansey"
"United States","Alabama","Parrish"
"United States","Alabama","Pelham"
"United States","Alabama","Pell City"
"United States","Alabama","Pennington"
"United States","Alabama","Perdido"
"United States","Alabama","Perdue Hill"
"United States","Alabama","Perote"
"United States","Alabama","Peterman"
"United States","Alabama","Peterson"
"United States","Alabama","Petrey"
"United States","Alabama","Phenix City"
"United States","Alabama","Phil Campbell"
"United States","Alabama","Piedmont"
"United States","Alabama","Pike Road"
"United States","Alabama","Pinckard"
"United States","Alabama","Pine Apple"
"United States","Alabama","Pine Hill"
"United States","Alabama","Pine Level"
"United States","Alabama","Pinson"
"United States","Alabama","Pisgah"
"United States","Alabama","Pittsview"
"United States","Alabama","Plantersville"
"United States","Alabama","Pleasant Grove"
"United States","Alabama","Point Clear"
"United States","Alabama","Prattville"
"United States","Alabama","Princeton"
"United States","Alabama","Quinton"
"United States","Alabama","Ragland"
"United States","Alabama","Rainbow City"
"United States","Alabama","Rainsville"
"United States","Alabama","Ralph"
"United States","Alabama","Ramer"
"United States","Alabama","Ranburne"
"United States","Alabama","Randolph"
"United States","Alabama","Range"
"United States","Alabama","Red Bay"
"United States","Alabama","Red Level"
"United States","Alabama","Reform"
"United States","Alabama","Remlap"
"United States","Alabama","Repton"
"United States","Alabama","River Falls"
"United States","Alabama","Riverside"
"United States","Alabama","Roanoke"
"United States","Alabama","Robertsdale"
"United States","Alabama","Rockford"
"United States","Alabama","Rogersville"
"United States","Alabama","Russellville"
"United States","Alabama","Rutledge"
"United States","Alabama","Ryland"
"United States","Alabama","Safford"
"United States","Alabama","Saginaw"
"United States","Alabama","Saint Elmo"
"United States","Alabama","Saint Stephens"
"United States","Alabama","Salem"
"United States","Alabama","Salitpa"
"United States","Alabama","Samantha"
"United States","Alabama","Samson"
"United States","Alabama","Saraland"
"United States","Alabama","Sardis"
"United States","Alabama","Satsuma"
"United States","Alabama","Sawyerville"
"United States","Alabama","Sayre"
"United States","Alabama","Scottsboro"
"United States","Alabama","Seale"
"United States","Alabama","Section"
"United States","Alabama","Selma"
"United States","Alabama","Seminole"
"United States","Alabama","Semmes"
"United States","Alabama","Shannon"
"United States","Alabama","Sheffield"
"United States","Alabama","Shelby"
"United States","Alabama","Shorter"
"United States","Alabama","Shorterville"
"United States","Alabama","Silas"
"United States","Alabama","Siluria"
"United States","Alabama","Silverhill"
"United States","Alabama","Sipsey"
"United States","Alabama","Skipperville"
"United States","Alabama","Slocomb"
"United States","Alabama","Smiths Station"
"United States","Alabama","Somerville"
"United States","Alabama","Spanish Fort"
"United States","Alabama","Spring Garden"
"United States","Alabama","Springville"
"United States","Alabama","Spruce Pine"
"United States","Alabama","Stanton"
"United States","Alabama","Stapleton"
"United States","Alabama","Steele"
"United States","Alabama","Sterrett"
"United States","Alabama","Stevenson"
"United States","Alabama","Stockton"
"United States","Alabama","Sulligent"
"United States","Alabama","Sumiton"
"United States","Alabama","Summerdale"
"United States","Alabama","Sunflower"
"United States","Alabama","Sweet Water"
"United States","Alabama","Sycamore"
"United States","Alabama","Sylacauga"
"United States","Alabama","Sylvania"
"United States","Alabama","Talladega"
"United States","Alabama","Tallassee"
"United States","Alabama","Tanner"
"United States","Alabama","Theodore"
"United States","Alabama","Thomaston"
"United States","Alabama","Thomasville"
"United States","Alabama","Thorsby"
"United States","Alabama","Tibbie"
"United States","Alabama","Titus"
"United States","Alabama","Toney"
"United States","Alabama","Town Creek"
"United States","Alabama","Townley"
"United States","Alabama","Toxey"
"United States","Alabama","Trafford"
"United States","Alabama","Trenton"
"United States","Alabama","Trinity"
"United States","Alabama","Troy"
"United States","Alabama","Trussville"
